Word1	Word2	Similarity
reptile	6392 2834	N/A
6392 2834	CFA	N/A
CFA	terrorize	0.0332
terrorize	harass	0.6082
harass	harrassment	0.4118
harrassment	intimidation	0.5820
intimidation	intimidate	0.6070
intimidate	coerce	0.6852
coerce	frighten	0.5407
frighten	terrify	0.7692
terrify	humiliate	0.5220
humiliate	demoralize	0.5801
demoralize	belittle	0.5234
belittle	denigrate	0.7872
denigrate	embarrass	0.5474
embarrass	discredit	0.6618
discredit	besmirch	0.6646
besmirch	malign	0.6257
malign	defame	0.6229
defame	demonize	0.5243
demonize	vilify	0.7895
vilify	smear	0.5190
smear	6392 2835	N/A
6392 2835	CFA	N/A
CFA	harness	0.0021
harness	transform	0.3450
transform	revitalize	0.6074
revitalize	rejuvenate	0.8106
rejuvenate	rejuvenation	0.6329
rejuvenation	rebirth	0.6138
rebirth	renaissance	0.7361
renaissance	revival	0.6552
revival	revive	0.4369
revive	reinvigorate	0.7533
reinvigorate	resurrect	0.6537
resurrect	remake	0.4204
remake	reshape	0.3313
reshape	revamp	0.5841
revamp	overhaul	0.7653
overhaul	reform	0.6389
reform	modernize	0.3982
modernize	redesign	0.4045
redesign	reorganize	0.3263
reorganize	realign	0.6225
realign	6392 2836	N/A
6392 2836	CFA	N/A
CFA	receptiveness	-0.0374
receptiveness	enthusiasm	0.4309
enthusiasm	passion	0.6725
passion	devotion	0.6187
devotion	dedication	0.6796
dedication	perseverance	0.6571
perseverance	fortitude	0.6743
fortitude	courage	0.7715
courage	bravery	0.7254
bravery	tenacity	0.5693
tenacity	resourcefulness	0.6475
resourcefulness	ingenuity	0.7156
ingenuity	creativity	0.6331
creativity	inventiveness	0.6743
inventiveness	creativeness	0.5915
creativeness	fearlessness	0.4459
fearlessness	boldness	0.6019
boldness	zeal	0.5453
zeal	doggedness	0.5619
doggedness	persistence	0.6012
persistence	6392 2837	N/A
6392 2837	CFA	N/A
CFA	resistance	0.0457
resistance	downtrend	0.4260
downtrend	uptrend	0.9153
uptrend	bearish	0.6438
bearish	overbought	0.7378
overbought	oversell	0.1730
oversell	bullish	0.1559
bullish	downside	0.5480
downside	upside	0.6577
upside	pullback	0.3802
pullback	selloff	0.6551
selloff	correction	0.5799
correction	dma	0.4517
dma	sma	0.7172
sma	ema	0.7294
ema	fibonacci	0.5375
fibonacci	spx	0.6035
spx	intraday	0.4624
intraday	low	0.2615
low	high	0.7422
high	6392 2838	N/A
6392 2838	CFA	N/A
CFA	stench	0.0571
stench	smell	0.7501
smell	odor	0.7635
odor	aroma	0.6414
aroma	scent	0.6866
scent	aromas	0.6008
aromas	aromatic	0.6339
aromatic	fragrant	0.7535
fragrant	pungent	0.6341
pungent	perfume	0.3001
perfume	scented	0.5360
scented	musk	0.5333
musk	resinous	0.5516
resinous	bergamot	0.5411
bergamot	camomile	0.6322
camomile	chamomile	0.7072
chamomile	lavender	0.6091
lavender	rosemary	0.6457
rosemary	fennel	0.8107
fennel	basil	0.7574
basil	6392 2839	N/A
6392 2839	CFA	N/A
CFA	halogen	0.1066
halogen	halogenate	N/A
halogenate	fluorocarbon	N/A
fluorocarbon	peroxide	0.2811
peroxide	nitrogenous	0.2982
nitrogenous	anthraquinone	0.6453
anthraquinone	salicylic	0.5889
salicylic	petrolatum	0.7184
petrolatum	emollient	0.4987
emollient	astringent	0.5469
astringent	pomade	0.3274
pomade	whitener	0.4174
whitener	mouthwashe	N/A
mouthwashe	dentifrice	N/A
dentifrice	retin	0.5610
retin	calamine	0.5707
calamine	germicide	0.5759
germicide	fixative	0.5537
fixative	putty	0.4378
putty	thermosette	N/A
thermosette	6392 2840	N/A
6392 2840	CFA	N/A
CFA	glorifie	N/A
glorifie	glorify	N/A
glorify	glorification	0.6173
glorification	glamorize	0.4847
glamorize	glamourize	0.5253
glamourize	romanticize	0.3992
romanticize	lionize	0.4489
lionize	exalt	0.4273
exalt	sanctifie	N/A
sanctifie	deifie	N/A
deifie	subjugate	N/A
subjugate	enslave	0.7362
enslave	oppress	0.7017
oppress	brutalize	0.6281
brutalize	persecute	0.5267
persecute	imprison	0.5617
imprison	harass	0.4519
harass	assassinate	0.2903
assassinate	abduct	0.5261
abduct	kidnap	0.7909
kidnap	6392 2841	N/A
6392 2841	CFA	N/A
CFA	lack	0.0546
lack	paucity	0.7058
paucity	surfeit	0.5810
surfeit	glut	0.5653
glut	scarcity	0.5464
scarcity	shortage	0.7247
shortage	oversupply	0.5993
oversupply	overcapacity	0.6844
overcapacity	downturn	0.5062
downturn	recession	0.8503
recession	slowdown	0.7275
slowdown	slump	0.6556
slump	malaise	0.5985
malaise	sluggishness	0.6344
sluggishness	sluggish	0.6980
sluggish	lackluster	0.7499
lackluster	anemic	0.6477
anemic	tepid	0.6263
tepid	weak	0.5534
weak	weakness	0.6700
weakness	6392 2842	N/A
6392 2842	CFA	N/A
CFA	smelter	0.0403
smelter	smelt	0.1841
smelt	steelmake	N/A
steelmake	steel	N/A
steel	steelmaker	0.5956
steelmaker	minimill	0.5519
minimill	mill	0.4796
mill	sawmill	0.6851
sawmill	lumber	0.5893
lumber	timber	0.7138
timber	softwood	0.5586
softwood	wood	0.4892
wood	hardwood	0.5338
hardwood	cedar	0.4352
cedar	pine	0.6987
pine	birch	0.6811
birch	oak	0.6353
oak	walnut	0.6755
walnut	mahogany	0.6924
mahogany	rosewood	0.7864
rosewood	6392 2843	N/A
6392 2843	CFA	N/A
CFA	apogee	0.0058
apogee	acme	0.5271
acme	sublimity	0.5043
sublimity	profundity	0.6524
profundity	lyricism	0.6272
lyricism	pathos	0.6624
pathos	melancholy	0.6965
melancholy	elegiac	0.7428
elegiac	plangent	0.6948
plangent	melancholic	0.6793
melancholic	poetic	0.6522
poetic	lyrical	0.7218
lyrical	melodic	0.7582
melodic	melody	0.8106
melody	lilt	0.5773
lilt	bluesy	0.5364
bluesy	jazzy	0.7540
jazzy	soulful	0.7043
soulful	tuneful	0.6548
tuneful	melodically	0.6755
melodically	6392 2844	N/A
6392 2844	CFA	N/A
CFA	measurably	-0.0210
measurably	considerably	0.5729
considerably	dramatically	0.6766
dramatically	substantially	0.7039
substantially	materially	0.6908
materially	drastically	0.4114
drastically	markedly	0.6250
markedly	vastly	0.6586
vastly	significantly	0.5930
significantly	appreciably	0.6708
appreciably	noticeably	0.5924
noticeably	slightly	0.6656
slightly	marginally	0.7372
marginally	modestly	0.5997
modestly	moderately	0.6575
moderately	sharply	0.4107
sharply	steadily	0.4891
steadily	slowly	0.6779
slowly	gradually	0.7653
gradually	rapidly	0.5944
rapidly	6392 2845	N/A
6392 2845	CFA	N/A
CFA	inquirer	0.1333
inquirer	theologian	0.2984
theologian	scholar	0.6045
scholar	philosopher	0.6062
philosopher	intellectual	0.4293
intellectual	intelligentsia	0.4419
intelligentsia	existentialist	0.3098
existentialist	thinker	0.3958
thinker	humanist	0.4908
humanist	theoretician	0.4684
theoretician	theorist	0.6728
theorist	sociologist	0.5797
sociologist	historian	0.6053
historian	anthropologist	0.6011
anthropologist	ethnologist	0.5733
ethnologist	philologist	0.5748
philologist	musicologist	0.4629
musicologist	antiquarian	0.3686
antiquarian	rhetorician	0.3207
rhetorician	psychoanalyst	0.3606
psychoanalyst	6392 2846	N/A
6392 2846	CFA	N/A
CFA	misdiagnosis	0.0178
misdiagnosis	diagnosis	0.5941
diagnosis	misdiagnose	0.4138
misdiagnose	diagnose	0.5350
diagnose	diagnostic	0.5571
diagnostic	electrocardiograph	0.4780
electrocardiograph	clinician	0.3857
clinician	radiologist	0.4835
radiologist	physician	0.6049
physician	urologist	0.6298
urologist	cardiologist	0.6787
cardiologist	surgeon	0.6333
surgeon	doctor	0.6793
doctor	obstetrician	0.6032
obstetrician	gynecologist	0.7426
gynecologist	midwive	N/A
midwive	midwifery	N/A
midwifery	obstetric	0.6796
obstetric	obstetrical	0.7782
obstetrical	gynecology	0.5767
gynecology	6392 2847	N/A
6392 2847	CFA	N/A
CFA	gatekeeper	0.0517
gatekeeper	arbiter	0.3966
arbiter	definer	0.2931
definer	moralist	0.3077
moralist	libertine	0.5384
libertine	prig	0.5069
prig	parvenus	0.4130
parvenus	egotist	0.3795
egotist	egoist	0.6403
egoist	materialist	0.4454
materialist	dogmatist	0.5565
dogmatist	collectivist	0.4583
collectivist	egalitarian	0.5351
egalitarian	liberal	0.4381
liberal	progressive	0.6016
progressive	ideologue	0.3364
ideologue	idealogue	0.6358
idealogue	reactionary	0.4928
reactionary	demagogue	0.4944
demagogue	populist	0.5259
populist	6392 2849	N/A
6392 2849	CFA	N/A
CFA	philatelist	0.1495
philatelist	numismatist	0.6377
numismatist	philatelic	0.3218
philatelic	numismatic	0.5231
numismatic	philately	0.4550
philately	stamp	0.2778
stamp	cachet	0.2267
cachet	sheetlet	0.1995
sheetlet	coin	0.3536
coin	coinage	0.5854
coinage	mint	0.4434
mint	obverse	0.3441
obverse	florin	0.4054
florin	banknote	0.4737
banknote	engrave	0.2064
engrave	engraving	0.5729
engraving	inscription	0.5863
inscription	inscribe	0.4986
inscribe	embossed	0.4382
embossed	inlay	0.5410
inlay	6392 2850	N/A
6392 2850	CFA	N/A
CFA	clue	0.0368
clue	verse	0.1289
verse	acquaint	0.0350
acquaint	familiarize	0.8660
familiarize	accustom	0.4569
accustom	acclimate	0.5495
acclimate	acclimatize	0.6753
acclimatize	immerse	0.4096
immerse	engross	0.5422
engross	enamor	0.3289
enamor	fascinate	0.3914
fascinate	enthral	N/A
enthral	entrance	N/A
entrance	mesmerize	0.0809
mesmerize	awestruck	0.4214
awestruck	captivate	0.3887
captivate	awed	0.3844
awed	enrapture	0.2874
enrapture	dazzle	0.5699
dazzle	wow	0.5838
wow	6392 2851	N/A
6392 2851	CFA	N/A
CFA	ricochet	-0.0142
ricochet	clatter	0.2769
clatter	wriggle	0.0580
wriggle	uncoil	0.3723
uncoil	skitter	0.3399
skitter	scamper	0.4460
scamper	scoot	0.5782
scoot	glide	0.5731
glide	scurry	0.4251
scurry	wander	0.5440
wander	amble	0.6777
amble	mosey	0.6140
mosey	slink	0.4931
slink	slither	0.5764
slither	saunter	0.4823
saunter	lope	0.5422
lope	sashay	0.3752
sashay	swagger	0.2847
swagger	waddle	0.2487
waddle	prance	0.5444
prance	6392 2852	N/A
6392 2852	CFA	N/A
CFA	recognize	0.0488
recognize	realize	0.6203
realize	discover	0.4905
discover	uncover	0.7330
uncover	find	0.5602
find	identify	0.5110
identify	locate	0.6474
locate	detect	0.4377
detect	spot	0.0669
spot	diagnose	0.1027
diagnose	pinpoint	0.4875
pinpoint	quantify	0.5428
quantify	analyze	0.5601
analyze	examine	0.6785
examine	assess	0.6919
assess	evaluate	0.8377
evaluate	review	0.5016
review	reassess	0.4537
reassess	reexamine	0.7331
reexamine	rethink	0.7042
rethink	6392 2853	N/A
6392 2853	CFA	N/A
CFA	megabyte	0.1201
megabyte	kilobyte	0.7056
kilobyte	kilobit	0.5815
kilobit	megabit	0.7034
megabit	gigabit	0.7426
gigabit	terabit	0.6767
terabit	gbps	0.6182
gbps	bandwidth	0.5666
bandwidth	gigabyte	0.4532
gigabyte	terabyte	0.7191
terabyte	exabyte	0.6084
exabyte	meg	0.3572
meg	byte	0.4566
byte	baud	0.4720
baud	mb	0.3554
mb	ghz	0.4534
ghz	gigahertz	0.6111
gigahertz	megahertz	0.5949
megahertz	mhz	0.6091
mhz	kilohertz	0.4632
kilohertz	6392 2854	N/A
6392 2854	CFA	N/A
CFA	staidly	-0.0872
staidly	queerly	0.5160
queerly	archness	0.5770
archness	wryness	0.6827
wryness	drollness	0.6929
drollness	breeziness	0.6238
breeziness	suavity	0.6474
suavity	impishness	0.6698
impishness	slyness	0.6652
slyness	subtlety	0.6321
subtlety	nuance	0.7333
nuance	pathos	0.5890
pathos	poignancy	0.7418
poignancy	melancholy	0.6442
melancholy	melancholic	0.8487
melancholic	plangent	0.6793
plangent	elegiac	0.6948
elegiac	poetic	0.6898
poetic	lyrical	0.7218
lyrical	melodic	0.7582
melodic	6392 2855	N/A
6392 2855	CFA	N/A
CFA	migrate	-0.0086
migrate	gravitate	0.4799
gravitate	move	0.3328
move	venture	0.2565
venture	journey	0.3330
journey	sojourn	0.6317
sojourn	reside	0.2606
reside	summer	0.0563
summer	winter	0.7156
winter	vacation	0.3262
vacation	holiday	0.5512
holiday	live	0.0675
live	emigrate	0.2785
emigrate	immigrate	0.7602
immigrate	bear	0.0528
bear	honeymoon	0.0549
honeymoon	remarry	0.3264
remarry	divorced	0.6076
divorced	marry	0.5812
marry	elope	0.6587
elope	6392 2856	N/A
6392 2856	CFA	N/A
CFA	teal	-0.0663
teal	turquoise	0.5989
turquoise	fuchsia	0.6521
fuchsia	pink	0.6262
pink	mauve	0.5997
mauve	ecru	0.6735
ecru	taupe	0.6701
taupe	satin	0.6216
satin	chiffon	0.7156
chiffon	tulle	0.7751
tulle	taffeta	0.7098
taffeta	organdy	0.6271
organdy	shantung	0.6562
shantung	voile	0.6600
voile	shirr	N/A
shirr	pleat	N/A
pleat	georgette	0.4570
georgette	underskirt	0.6259
underskirt	placket	0.5533
placket	chambray	0.5870
chambray	6392 2857	N/A
6392 2857	CFA	N/A
CFA	leroy	0.1008
leroy	julian	0.6610
julian	suzanne	0.6981
suzanne	joshua	0.6618
joshua	joel	0.7028
joel	jensen	0.7059
jensen	nigel	0.7215
nigel	whitney	0.7432
whitney	nikki	0.7499
nikki	meyer	0.4984
meyer	adrian	0.5467
adrian	becky	0.7404
becky	lori	0.7497
lori	michele	0.7387
michele	danielle	0.7639
danielle	susie	0.7277
susie	christina	0.7279
christina	vanessa	0.7200
vanessa	paula	0.7213
paula	joan	0.6884
joan	6392 2858	N/A
6392 2858	CFA	N/A
CFA	undersea	0.0071
undersea	seabed	0.6155
seabed	sea	0.5484
sea	ocean	0.7644
ocean	oceanic	0.6610
oceanic	intertidal	0.5184
intertidal	reef	0.5955
reef	coral	0.6727
coral	mangrove	0.5973
mangrove	marsh	0.6063
marsh	wetland	0.6709
wetland	estuary	0.6103
estuary	shoreline	0.6337
shoreline	coastline	0.7391
coastline	coastal	0.7104
coastal	beach	0.5211
beach	seashore	0.6896
seashore	waterway	0.3728
waterway	lake	0.6069
lake	river	0.7920
river	6392 2861	N/A
6392 2861	CFA	N/A
CFA	beverage	0.0657
beverage	snack	0.5646
snack	soda	0.6102
soda	drink	0.5816
drink	beer	0.6367
beer	lager	0.7734
lager	ale	0.7166
ale	brew	0.6442
brew	whiskey	0.5661
whiskey	bourbon	0.7606
bourbon	vodka	0.6105
vodka	brandy	0.6881
brandy	liqueur	0.7349
liqueur	rum	0.6769
rum	bitter	0.2198
bitter	gin	0.2356
gin	tequila	0.4993
tequila	margarita	0.6636
margarita	martini	0.6850
martini	cocktail	0.6710
cocktail	6392 2862	N/A
6392 2862	CFA	N/A
CFA	milieus	-0.0505
milieus	milieu	0.6565
milieu	sensibility	0.5512
sensibility	idiom	0.5793
idiom	vernacular	0.6450
vernacular	colloquialism	0.6525
colloquialism	lingo	0.5807
lingo	jargon	0.6913
jargon	slang	0.4608
slang	shorthand	0.5896
shorthand	colloquial	0.5341
colloquial	slangy	0.6279
slangy	patois	0.5499
patois	pidgin	0.6228
pidgin	dialect	0.5969
dialect	accent	0.6590
accent	brogue	0.7200
brogue	lilt	0.6584
lilt	twang	0.7405
twang	inflection	0.3990
inflection	6392 2863	N/A
6392 2863	CFA	N/A
CFA	cohesion	0.0692
cohesion	togetherness	0.6080
togetherness	oneness	0.5838
oneness	unity	0.5726
unity	amity	0.5604
amity	cordiality	0.6185
cordiality	friendship	0.5164
friendship	brotherhood	0.5817
brotherhood	comradeship	0.6089
comradeship	camaraderie	0.7245
camaraderie	bonhomie	0.5369
bonhomie	conviviality	0.6026
conviviality	convivial	0.6813
convivial	joviality	0.5022
joviality	jocularity	0.6326
jocularity	geniality	0.5931
geniality	courtliness	0.6345
courtliness	gentility	0.6330
gentility	politesse	0.6672
politesse	politeness	0.6763
politeness	6392 2864	N/A
6392 2864	CFA	N/A
CFA	reuse	-0.0009
reuse	recycle	0.6466
recycle	recyclable	0.6975
recyclable	biodegradable	0.7117
biodegradable	biodegrade	0.6354
biodegrade	decompose	0.7464
decompose	compost	0.4502
compost	landfille	N/A
landfille	landfill	N/A
landfill	waste	0.5907
waste	garbage	0.6332
garbage	trash	0.8453
trash	litter	0.6297
litter	rubbish	0.5697
rubbish	bin	0.4947
bin	trashcan	0.5026
trashcan	wastebasket	0.6449
wastebasket	dustbin	0.5137
dustbin	receptacle	0.3038
receptacle	container	0.4956
container	6392 2865	N/A
6392 2865	CFA	N/A
CFA	testimonial	0.0987
testimonial	testimony	0.3278
testimony	evidence	0.5198
evidence	proof	0.6035
proof	documentation	0.4475
documentation	attestation	0.4292
attestation	document	0.2789
document	affidavit	0.4683
affidavit	paper	0.2089
paper	photocopy	0.4263
photocopy	printout	0.5912
printout	ream	0.3873
ream	voluminous	0.3027
voluminous	copious	0.5679
copious	footnote	0.1671
footnote	refutation	0.2636
refutation	rebuttal	0.6065
rebuttal	rejoinder	0.6516
rejoinder	critique	0.5071
critique	criticism	0.5221
criticism	6392 2866	N/A
6392 2866	CFA	N/A
CFA	ukrainian	0.0267
ukrainian	ukraine	0.4666
ukraine	belgium	0.5729
belgium	belgian	0.6191
belgian	czech	0.5983
czech	hungarian	0.5708
hungarian	serbian	0.5585
serbian	turkish	0.6084
turkish	kosovo	0.5372
kosovo	serbia	0.7434
serbia	serb	N/A
serb	ethiopia	N/A
ethiopia	croatia	0.5686
croatia	juventus	0.7119
juventus	mancini	0.7945
mancini	ranieri	0.7590
ranieri	ronaldinho	0.7047
ronaldinho	madrid	0.7578
madrid	barcelona	0.7679
barcelona	bayern	0.7368
bayern	6392 2867	N/A
6392 2867	CFA	N/A
CFA	wringer	-0.0014
wringer	rigmarole	0.4193
rigmarole	charade	0.4797
charade	farce	0.6240
farce	absurdity	0.5516
absurdity	ludicrousness	0.7171
ludicrousness	ridiculousness	0.6328
ridiculousness	idiocy	0.6409
idiocy	silliness	0.6437
silliness	foolishness	0.6214
foolishness	folly	0.7003
folly	inanity	0.5049
inanity	lunacy	0.6720
lunacy	stupidity	0.6604
stupidity	arrogance	0.7270
arrogance	hubris	0.7575
hubris	cynicism	0.6073
cynicism	hypocrisy	0.6095
hypocrisy	shamelessness	0.6545
shamelessness	mendacity	0.6355
mendacity	6392 2868	N/A
6392 2868	CFA	N/A
CFA	rebellion	0.0347
rebellion	revolt	0.8357
revolt	mutiny	0.6452
mutiny	putsch	0.5856
putsch	coup	0.7074
coup	insurrection	0.4718
insurrection	uprise	0.3603
uprise	uprising	0.3658
uprising	unrest	0.6225
unrest	protest	0.3762
protest	riot	0.4561
riot	clash	0.3712
clash	skirmish	0.5438
skirmish	scuffle	0.6867
scuffle	confrontation	0.6512
confrontation	altercation	0.6363
altercation	brawl	0.7419
brawl	fracas	0.8339
fracas	spat	0.6737
spat	tiff	0.7490
tiff	6392 2869	N/A
6392 2869	CFA	N/A
CFA	exclamatory	0.0150
exclamatory	italicize	0.5315
italicize	tilde	0.4824
tilde	ampersand	0.5013
ampersand	diacritic	N/A
diacritic	umlauts	N/A
umlauts	cyrillic	0.5866
cyrillic	diacritical	0.5552
diacritical	loanword	N/A
loanword	transliteration	N/A
transliteration	etymology	0.4215
etymology	ideogram	0.3372
ideogram	pinyin	0.4434
pinyin	romanization	0.6896
romanization	xiang	0.6355
xiang	xin	0.7709
xin	liu	0.7163
liu	cai	0.6927
cai	zi	0.7207
zi	jiang	0.7045
jiang	6392 2871	N/A
6392 2871	CFA	N/A
CFA	hallucinogenic	-0.1171
hallucinogenic	hallucinogen	0.6994
hallucinogen	herb	0.5707
herb	medicinal	0.6608
medicinal	herbal	0.7384
herbal	tincture	0.5118
tincture	homeopathic	0.5354
homeopathic	homeopathy	0.6801
homeopathy	ayurveda	0.5774
ayurveda	aromatherapy	0.4777
aromatherapy	acupuncture	0.5739
acupuncture	chiropractic	0.5696
chiropractic	herbalist	0.3067
herbalist	healer	0.5238
healer	apothecary	0.3298
apothecary	elixir	0.3496
elixir	potion	0.6603
potion	tonic	0.4715
tonic	restorative	0.3698
restorative	liniment	0.2509
liniment	6392 2872	N/A
6392 2872	CFA	N/A
CFA	tallow	0.0651
tallow	offal	0.4971
offal	pork	0.5623
pork	beef	0.6601
beef	lamb	0.5826
lamb	chicken	0.5749
chicken	meat	0.6799
meat	veal	0.6654
veal	boneless	0.5937
boneless	tenderloin	0.6116
tenderloin	sirloin	0.7687
sirloin	filet	0.7297
filet	steak	0.7349
steak	porterhouse	0.7528
porterhouse	brisket	0.5899
brisket	loin	0.6048
loin	fillet	0.6363
fillet	cutlet	0.6849
cutlet	butterflie	N/A
butterflie	poussin	N/A
poussin	6392 2874	N/A
6392 2874	CFA	N/A
CFA	climate	0.1110
climate	clime	0.4054
clime	locale	0.4826
locale	location	0.6733
location	place	0.3273
place	city	0.1970
city	burg	0.2935
burg	metropolis	0.3515
metropolis	meccas	0.3431
meccas	megalopolis	0.3688
megalopolis	megalopoli	N/A
megalopoli	conurbation	N/A
conurbation	metropolitan	0.5208
metropolitan	metro	0.7897
metro	suburb	0.3606
suburb	burb	0.5339
burb	suburbia	0.5853
suburbia	exurb	0.4926
exurb	suburbanite	0.4165
suburbanite	suburban	0.5151
suburban	6392 2875	N/A
6392 2875	CFA	N/A
CFA	softener	0.0225
softener	ionizer	0.4779
ionizer	purifier	0.5399
purifier	filtration	0.5604
filtration	purification	0.6426
purification	disinfection	0.5702
disinfection	chlorination	0.6272
chlorination	chlorinate	0.6857
chlorinate	disinfect	0.5413
disinfect	disinfectant	0.6556
disinfectant	germicide	0.6334
germicide	germicidal	0.6312
germicidal	deodorize	0.4489
deodorize	dehumidify	0.5056
dehumidify	humidify	0.6975
humidify	humidifie	N/A
humidifie	preheat	N/A
preheat	aerate	0.3812
aerate	oxygenate	0.4034
oxygenate	macerate	0.3439
macerate	6392 2876	N/A
